"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Prateleira)","Localização na Coleção (Frasco)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Classe","Ordem","Família","Subfamília","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de Remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00024","x","x",24,"x","x","Myotis nigricans (Schinz, 1821)","Myotis nigricans","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotinae","Myotis","x","nigricans","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","21","05",1990,"x","x","21.V.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 31; antebraço (mm): 61,9","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00024","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00025","x","x",25,"x","x","Molossus molossus (Pallas, 1766)","Molossus molossus","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Molossus","x","molossus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","23","05",1990,"x","x","23.V.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",12,"7 macho; 5 fêmea","antebraço (mm): 46","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00025","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00026","x","x",26,"x","x","Noctilio albiventris Desmarest, 1818","Noctilio albiventris","Desmarest, 1818","Animalia","Chordata","Mammalia","Chiroptera","Noctilionidae","Noctilioniae","Noctilio","x","albiventris","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","23","05",1990,"x","x","23.V.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 35; antebraço (mm): 62","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00026","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00027","x","x",27,"x","x","Platyrrhinus lineatus (E. Geoffroy, 1810)","Platyrrhinus lineatus","(E. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Platyrrhinus","x","lineatus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","11","07",1990,"x","x","11.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 11; antebraço (mm): 31,2","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00027","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00028","encontrado","x",28,"x","com crânio","Molossus molossus (Pallas, 1766)","Molossus molossus","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Molossus","x","molossus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","14","07",1990,"x","x","14.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",11,"x","peso (g): 41; antebraço (mm): 62,3","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00028","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00029","x","x",29,"x","x","Noctilio albiventris Desmarest, 1818","Noctilio albiventris","Desmarest, 1818","Animalia","Chordata","Mammalia","Chiroptera","Noctilionidae","Noctilioniae","Noctilio","x","albiventris","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","14","07",1990,"x","x","14.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",16,"14 macho; 2 fêmea","peso (g): 25; antebraço (mm): 56,7","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00029","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00030","encontrado","x",30,"x","com crânio","Molossus molossus (Pallas, 1766)","Molossus molossus","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Molossus","x","molossus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","14","07",1990,"x","x","14.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 22; antebraço (mm): 60,6","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00030","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00031","x","x",31,"x","x","Noctilio albiventris Desmarest, 1818","Noctilio albiventris","Desmarest, 1818","Animalia","Chordata","Mammalia","Chiroptera","Noctilionidae","Noctilioniae","Noctilio","x","albiventris","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","14","07",1990,"x","x","14.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)","não informado","x","peso (g): 29; antebraço (mm): 63","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00031","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00032","x","x",32,"x","x","Myotis nigricans (Schinz, 1821)","Myotis nigricans","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotinae","Myotis","x","nigricans","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","15","07",1990,"x","x","15.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra/Porto da Manga","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",3,"1 macho; 2 fêmea","peso (g): 39; antebraço (mm): 61","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00032","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00033","x","x",33,"x","x","Noctilio albiventris Desmarest, 1818","Noctilio albiventris","Desmarest, 1818","Animalia","Chordata","Mammalia","Chiroptera","Noctilionidae","Noctilioniae","Noctilio","x","albiventris","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","15","07",1990,"x","x","15.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra/Porto da Manga","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",5,"1 macho; 4 fêmea","peso (g): 22; antebraço (mm): 48,2","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00033","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00034","x","x",34,"x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","17","07",1990,"x","x","17.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Fazenda Xaraés; Rio Vermelho","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",2,"macho","peso (g): 11; antebraço (mm): 33,4","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00034","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00035","x","x",35,"x","x","Noctilio albiventris Desmarest, 1818","Noctilio albiventris","Desmarest, 1818","Animalia","Chordata","Mammalia","Chiroptera","Noctilionidae","Noctilioniae","Noctilio","x","albiventris","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","17","07",1990,"x","x","17.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",15,"macho","peso (g): 5; antebraço (mm): 32,5","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00035","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00036","x","x",36,"x","x","Myotis nigricans (Schinz, 1821)","Myotis nigricans","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotinae","Myotis","x","nigricans","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","17","07",1990,"x","x","17.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",12,"9 macho; 3 fêmea","peso (g): 6; antebraço (mm): 32,5","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00036","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00037","x","x",37,"x","x","Artibeus planirostris (Spix, 1823)","Artibeus planirostris","(Spix, 1823)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","planirostris","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","19","07",1990,"x","x","19.VII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 37; antebraço (mm): 61","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00037","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00038","x","x",38,"x","x","Myotis nigricans (Schinz, 1821)","Myotis nigricans","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotinae","Myotis","x","nigricans","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","23","05",1990,"x","x","23.V.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",17,"14 macho; 3 fêmea","peso (g): 38; antebraço (mm): 57,8","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00038","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00039","encontrado","x",39,"x","com crânio","Promops nasutus (Spix, 1823)","Promops nasutus","(Spix, 1823)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Promops","x","nasutus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","23","05",1990,"x","x","23.V.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 47; antebraço (mm): 62,4","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00039","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00040","x","x",40,"x","x","Myotis nigricans (Schinz, 1821)","Myotis nigricans","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Vespertilionidae","Myotinae","Myotis","x","nigricans","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","23","05",1990,"x","x","23.V.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",5,"2 macho; 3 fêmea","peso (g): 29; antebraço (mm): 52,8","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00040","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00041","x","x",41,"x","x","Sturnira lilium (E. Geoffroy, 1810)","Sturnira lilium","(E. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Sturnira","x","lilium","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","BORDENARUK, A. M.","x","x","09","06",2005,"x","x","09.VI.2005","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Maracaju","x","x","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)","não informado","x","peso (g): 11; antebraço (mm): 37,2","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00041","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00042","x","x",42,"x","x","Anoura caudifer (É. Geoffroy, 1818)","Anoura caudifer","(É. Geoffroy, 1818)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Anoura","x","caudifer","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","15","08",1990,"x","x","15.VIII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Palmeiras","x","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","estrada","animal inteiro (ETOH 70%)",1,"macho","peso (g): 34; antebraço (mm): 60,6","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00042","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00043","encontrado","x",43,"x","com crânio","Carollia perspicillata (Linnaeus, 1758)","Carollia perspicillata","(Linnaeus, 1758)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Carolliinae","Carollia","x","perspicillata","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","15","08",1990,"x","x","15.VIII.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Aquidauana","Palmeiras","x","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","estrada","animal inteiro (ETOH 70%)",2,"1 macho; 1 fêmea","peso (g): 22; antebraço (mm): 59,3","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00043","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00044","x","x",44,"x","x","Glossophaga soricina (Pallas, 1766)","Glossophaga soricina","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Glossophaginae","Glossophaga","x","soricina","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","09","09",1990,"x","x","09.IX.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Estrada Carandazal","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",2,"macho","peso (g): 33; antebraço (mm): 61,3","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00044","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00045","encontrado","x",45,"x","com crânio","Eumops perotis (Schinz, 1821)","Eumops perotis","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Eumops","x","perotis","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","GERALDO","x","x","01","09",1990,"x","x","01.IX.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"fêmea","peso (g): 10; antebraço (mm): 38","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00045","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00046","x","x",46,"x","x","Molossus molossus (Pallas, 1766)","Molossus molossus","(Pallas, 1766)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Molossus","x","molossus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","08","09",1990,"x","x","08.IX.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",3,"macho","peso (g): 9; antebraço (mm): 35,3","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00046","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00047","encontrado","x",47,"x","com crânio","Eumops auripendulus (Shaw, 1800)","Eumops auripendulus","(Shaw, 1800)","Animalia","Chordata","Mammalia","Chiroptera","Molossidae","Molossinae","Eumops","x","auripendulus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","08","09",1990,"x","x","08.IX.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",3,"fêmea","peso (g): 9,5; antebraço (mm): 35","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00047","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00048","x","x",48,"x","x","Platyrrhinus lineatus (E. Geoffroy, 1810)","Platyrrhinus lineatus","(E. Geoffroy, 1810)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Platyrrhinus","x","lineatus","x","espécie","aceito","x","x","ICZN","x","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","06","09",1990,"x","x","06.IX.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",1,"macho","peso (g): 41; antebraço (mm): 60,4","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00048","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00049","x","x",49,"x","x","Artibeus cf. obscurus (Schinz, 1821)","Artibeus obscurus","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","obscurus","x","espécie","aceito","x","x","ICZN","cf.","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","06","09",1990,"x","x","06.IX.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)","não informado","x","peso (g): 35; antebraço (mm): 60","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00049","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00050","x","x",50,"x","x","Artibeus cf. obscurus (Schinz, 1821)","Artibeus obscurus","(Schinz, 1821)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","obscurus","x","espécie","aceito","x","x","ICZN","cf.","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","06","09",1990,"x","x","06.IX.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)",4,"3 macho; 1 fêmea","peso (g): 40; antebraço (mm): 59","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00050","x"
"2017-08-31","ocultar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-CHI00051","x","x",51,"x","x","Artibeus cf. planirostris (Spix, 1823)","Artibeus planirostris","(Spix, 1823)","Animalia","Chordata","Mammalia","Chiroptera","Phyllostomidae","Stenodermatinae","Artibeus","x","planirostris","x","espécie","aceito","x","x","ICZN","cf.","SOUZA, L. O. I.","x","voucher","SOUZA, L. O. I.; BORDENARUK, M. I. M.","x","x","08","09",1990,"x","x","08.IX.1990","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","Passo do Lontra","x","x","x","x","x","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","animal inteiro (ETOH 70%)","não informado","x","peso (g): 38; antebraço (mm): 61,5","x","x","selvagem","x","x","em tombamento","x","x","x","Bordignon","x","Nogueira et al., 2014","br:UFMS:ZUFMS:ZUFMS-CHI00051","x"
