"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Prateleira)","Localização na Coleção (Caixa)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Classe","Ordem","Família","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de Remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"dcterms:modified","informationWithheld","basisOfRecord","institutionCode","collectionCode","catalogNumber","artificial:shelfLocation","artificial:flaskLocation","otherCatalogNumbers","associatedOccurrences","relationshipOfResource","acceptedNameUsage","scientificName","scientificNameAuthorship","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","originalNameUsage","vernacularName","nomenclaturalCode","identificationQualifier","identifiedBy","dateIdentified","typeStatus","recordedBy","recordNumber","fieldNumber","day","month","year","eventTime","eventDate","verbatimEventDate","samplingProtocol","habitat","eventRemarks","fieldNotes","continent","country","countryCode","verbatimLocality","stateProvince","county","municipality","locality","verbatimLatitude","verbatimLongitude","decimalLatitude","decimalLongitude","coordinatePrecision","geodeticDatum","footprintWKT","minimumElevationInMeters","maximumElevationInMeters","waterBody","minimumDepthInMeters","maximumDepthInMeters","locationRemarks","preparations","individualCount","sex","measurementRemarks","lifeStage","reproductiveCondition","establishmentMeans","behavior","occurrenceRemarks","disposition","artificial:shippingGuide","associatedReferences","dcterms:bibliographicCitation","datasetName","associatedMedia","nameAccordingTo","occurrenceID","previousIdentifications"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00344","organizar","organizar","nenhum","nenhum","nenhum","Hydromedusa maximilianii (Mikan, 1820)","Hydromedusa maximilianii","(Mikan, 1820)","Animalia","Chordata","Reptilia","Testudines","Chelidae","Hydromedusa","x","maximiliani","x","espécie","aceito","x","cágado-da-serra","ICZN","x","x","x","voucher","INDETERMINADO",147,"x","05","11","1999","x","1999-11-05","05.XI.1999","não informado","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","São Paulo","São Miguel Arcanjo","x","Parque Estadual Carlos Botelho","x","x","x","x","nulo","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","sangue",1,"macho","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Uetz et al., 2016","br:UFMS:ZUFMS:ZUFMS-TEC00344","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00345","organizar","organizar","nenhum","nenhum","nenhum","Hydromedusa maximilianii (Mikan, 1820)","Hydromedusa maximilianii","(Mikan, 1820)","Animalia","Chordata","Reptilia","Testudines","Chelidae","Hydromedusa","x","maximiliani","x","espécie","aceito","x","cágado-da-serra","ICZN","x","x","x","voucher","INDETERMINADO",88,"x","02","11","1999","x","1999-11-02","02.XI.1999","não informado","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","São Paulo","São Miguel Arcanjo","x","Parque Estadual Carlos Botelho","x","x","x","x","nulo","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","sangue",1,"fêmea","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Uetz et al., 2016","br:UFMS:ZUFMS:ZUFMS-TEC00345","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00346","organizar","organizar","nenhum","nenhum","nenhum","Hydromedusa maximilianii (Mikan, 1820)","Hydromedusa maximilianii","(Mikan, 1820)","Animalia","Chordata","Reptilia","Testudines","Chelidae","Hydromedusa","x","maximiliani","x","espécie","aceito","x","cágado-da-serra","ICZN","x","x","x","voucher","INDETERMINADO","x","x","x","05","2000","x","2000-05","V.2000","não informado","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Minas Gerais","Juiz de Fora","x","x","x","x","x","x","nulo","x","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","sangue",1,"indeterminado","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Uetz et al., 2016","br:UFMS:ZUFMS:ZUFMS-TEC00346","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00347","organizar","organizar","nenhum","ZUFMS-REP03336","animal inteiro","Phalotris matogrossensis Lema, D'Agostini & Cappellari, 2005","Phalotris matogrossensis","Lema, D'Agostini & Cappellari, 2005","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Phalotris","x","matogrossensis","x","espécie","aceito","x","indeterminado","ICZN","x","PIATTI, L.","2018-11-09","voucher","SESTITO, G. A.","x","x","01","11","2018","x","2018-11-01","01.XI.2018","vítima de atropelamento","x","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Bairro Santo Antonio, Av. Brasil Central, 309","20°27'13.0""S","54°39'22.0""W","-20.453600","-54.656100","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Costa & Bérnils, 2018","br:UFMS:ZUFMS:ZUFMS-TEC00347","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00348","organizar","organizar","nenhum","ZUFMS-REP03336","animal inteiro","Phalotris matogrossensis Lema, D'Agostini & Cappellari, 2005","Phalotris matogrossensis","Lema, D'Agostini & Cappellari, 2005","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Phalotris","x","matogrossensis","x","espécie","aceito","x","indeterminado","ICZN","x","PIATTI, L.","2018-11-09","voucher","SESTITO, G. A.","x","x","01","11","2018","x","2018-11-01","01.XI.2018","vítima de atropelamento","x","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Bairro Santo Antonio, Av. Brasil Central, 309","20°27'13.0""S","54°39'22.0""W","-20.453600","-54.656100","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Costa & Bérnils, 2018","br:UFMS:ZUFMS:ZUFMS-TEC00348","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00349","organizar","organizar","nenhum","ZUFMS-REP00963","animal inteiro","Amphisbaena alba Linnaeus, 1758","Amphisbaena alba","Linnaeus, 1758","Animalia","Chordata","Reptilia","Squamata","Amphisbaenidae","Amphisbaena","x","alba","x","espécie","aceito","x","indeterminado","ICZN","x","PEREIRA, T. R.","2014-01-10","voucher","PEREIRA, T. R.",1424,"x","10","01","2014","x","2014-01-10","10.I.2014","não informado","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso","Itiquira","x","Usina Hidrelétrica Ponte de Pedra","17°35'11.5""S","54°54'26.8""W","-17.586517","-54.907450","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","indeterminado","indeterminado","selvagem","não informado","nenhuma","em coleção","x","x","x","Monitoramento da Fauna Silvestre no Canal de Adução da UHE Ponte de Pedra","nenhuma","Costa & Bérnils, 2018","br:UFMS:ZUFMS:ZUFMS-TEC00349","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00350","organizar","organizar","nenhum","ZUFMS-REP03365","animal inteiro","Oxyrhopus rhombifer Duméril, Bibron & Duméril, 1854","Oxyrhopus rhombifer","Duméril, Bibron & Duméril, 1854","Animalia","Chordata","Reptilia","Squamata","Dipsadidae","Oxyrhopus","x","rhombifer","x","espécie","aceito","x","indeterminado","ICZN","x","PIATTI, L.","2019-02-12","voucher","COUTO, R. M. P.","x","x","19","12","2018","x","2018-12-19","19.XII.2018","vítima de atropelamento","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Ribas do Rio Pardo","x","Rodovia MS-338","20°28'02.0""S","53°40'59.0""W","-20.467222","-53.683056","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Costa & Bérnils, 2018","br:UFMS:ZUFMS:ZUFMS-TEC00350","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00351","organizar","organizar","nenhum","ZUFMS-REP03366","animal inteiro","Phrynops geoffroanus (Schweigger, 1812)","Phrynops geoffroanus","(Schweigger, 1812)","Animalia","Chordata","Reptilia","Testudines","Chelidae","Phrynops","x","geoffroanus","x","espécie","aceito","x","indeterminado","ICZN","x","PIATTI, L.","2019-02-12","voucher","OLIVEIRA-SANTOS, L. G.","x","x","22","02","2016","x","2016-02-22","22.II.2016","encontrado morto","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Reserva Particular do Patrimônio Natural","20°29'56.0""S","54°36'47.0""W","-20.498889","-54.613056","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"macho","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Costa & Bérnils, 2018","br:UFMS:ZUFMS:ZUFMS-TEC00351","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00352","organizar","organizar","nenhum","ZUFMS-REP03367","animal inteiro","Eunectes notaeus Cope, 1862","Eunectes notaeus","Cope, 1862","Animalia","Chordata","Reptilia","Squamata","Boidae","Eunectes","x","notaeus","x","espécie","aceito","x","indeterminado","ICZN","x","PIATTI, L.","2019-02-12","voucher","PACHECO, E.","x","x","23","11","2018","x","2018-11-23","23.XI.2018","não informado","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","BR-262","19°44'19.4""S","56°58'33.0""W","-19.738710","-56.975829","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Costa & Bérnils, 2018","br:UFMS:ZUFMS:ZUFMS-TEC00352","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00353","organizar","organizar","nenhum","ZUFMS-REP03367","animal inteiro","Eunectes notaeus Cope, 1862","Eunectes notaeus","Cope, 1862","Animalia","Chordata","Reptilia","Squamata","Boidae","Eunectes","x","notaeus","x","espécie","aceito","x","indeterminado","ICZN","x","PIATTI, L.","2019-02-12","voucher","PACHECO, E.","x","x","23","11","2018","x","2018-11-23","23.XI.2018","não informado","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","x","BR-262","19°44'19.4""S","56°58'33.0""W","-19.738710","-56.975829","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Costa & Bérnils, 2018","br:UFMS:ZUFMS:ZUFMS-TEC00353","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00354","organizar","organizar","nenhum","ZUFMS-REP03368","animal inteiro","Eunectes murinus (Linnaeus, 1758)","Eunectes murinus","(Linnaeus, 1758)","Animalia","Chordata","Reptilia","Squamata","Boidae","Eunectes","x","murinus","x","espécie","aceito","x","sucuri","ICZN","x","PIATTI, L.","2019-02-12","voucher","PACHECO, E.","x","x","23","11","2018","x","2018-11-23","23.XI.2018","não informado","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Terenos","x","BR-262","20°25'25.4""S","55°02'11.5""W","-20.423712","-55.036523","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Costa & Bérnils, 2018","br:UFMS:ZUFMS:ZUFMS-TEC00354","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00355","organizar","organizar","nenhum","ZUFMS-REP03368","animal inteiro","Eunectes murinus (Linnaeus, 1758)","Eunectes murinus","(Linnaeus, 1758)","Animalia","Chordata","Reptilia","Squamata","Boidae","Eunectes","x","murinus","x","espécie","aceito","x","sucuri","ICZN","x","PIATTI, L.","2019-02-12","voucher","PACHECO, E.","x","x","23","11","2018","x","2018-11-23","23.XI.2018","não informado","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Terenos","x","BR-262","20°25'25.4""S","55°02'11.5""W","-20.423712","-55.036523","nulo","WGS84","x","nulo","nulo","nenhum","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","indeterminado","não informado","selvagem","não informado","nenhuma","em coleção","x","x","x","x","nenhuma","Costa & Bérnils, 2018","br:UFMS:ZUFMS:ZUFMS-TEC00355","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00356","organizar","organizar","nenhum","ZUFMS-MNV00091","animal inteiro","Cerdocyon thous (Linnaeus, 1766)","Cerdocyon thous","(Linnaeus, 1766)","Animalia","Chordata","Mammalia","Carnivora","Canidea","Cerdocyon","x","thous","x","espécie","aceito","x","lobinho","ICZN","x","x","x","voucher","PEREIRA, E. D. L.",1234,"x","13","11","2013","x","2013-11-13","13.XI.2013","atropelamento","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Itiquira","x","Usina Hidrelétrica Ponte de Pedra","17°35'11.5""S","54°54'26.8""W","-17.586517","-54.907450","nulo","WGS84","x","nulo","nulo","não informado","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","adulto","indeterminado","selvagem","não informado","nenhuma","em preparação","x","x","x","x","nenhuma","ITIS, 2019","br:UFMS:ZUFMS:ZUFMS-TEC00356","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00357","organizar","organizar","nenhum","ZUFMS-MNV00091","animal inteiro","Cerdocyon thous (Linnaeus, 1766)","Cerdocyon thous","(Linnaeus, 1766)","Animalia","Chordata","Mammalia","Carnivora","Canidea","Cerdocyon","x","thous","x","espécie","aceito","x","lobinho","ICZN","x","x","x","voucher","PEREIRA, E. D. L.",1234,"x","13","11","2013","x","2013-11-13","13.XI.2013","atropelamento","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Itiquira","x","Usina Hidrelétrica Ponte de Pedra","17°35'11.5""S","54°54'26.8""W","-17.586517","-54.907450","nulo","WGS84","x","nulo","nulo","não informado","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","adulto","indeterminado","selvagem","não informado","nenhuma","em preparação","x","x","x","x","nenhuma","ITIS, 2019","br:UFMS:ZUFMS:ZUFMS-TEC00357","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00358","organizar","organizar","nenhum","ZUFMS-MNV00090","animal inteiro","Leopardus colocolo (Molina, 1782)","Leopardus colocolo","(Molina, 1782)","Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","x","colocolo","x","espécie","aceito","x","x","ICZN","x","OLIVEIRA-SANTOS, L. G.","2015-10-10","voucher","OLIVEIRA-SANTOS, L. G.; ANTUNES, P.; SANTANA, D. J.","x","x","10","10","2015","x","2015-10-10","10.X.2015","vítima de atropelamento","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Miranda","x","BR262; entrada da Fazenda San Francisco","20°08'31.4""S","56°37'19.1""W","-20.142041","-56.621972","nulo","WGS84","x","nulo","nulo","não informado","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","adulto","indeterminado","selvagem","não informado","nenhuma","em preparação","x","x","x","x","nenhuma","ITIS, 2019","br:UFMS:ZUFMS:ZUFMS-TEC00358","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00359","organizar","organizar","nenhum","ZUFMS-MNV00090","animal inteiro","Leopardus colocolo (Molina, 1782)","Leopardus colocolo","(Molina, 1782)","Animalia","Chordata","Mammalia","Carnivora","Felidae","Leopardus","x","colocolo","x","espécie","aceito","x","x","ICZN","x","OLIVEIRA-SANTOS, L. G.","2015-10-10","voucher","OLIVEIRA-SANTOS, L. G.; ANTUNES, P.; SANTANA, D. J.","x","x","10","10","2015","x","2015-10-10","10.X.2015","vítima de atropelamento","não informado","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Miranda","x","BR262; entrada da Fazenda San Francisco","20°08'31.4""S","56°37'19.1""W","-20.142041","-56.621972","nulo","WGS84","x","nulo","nulo","não informado","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","adulto","indeterminado","selvagem","não informado","nenhuma","em preparação","x","x","x","x","nenhuma","ITIS, 2019","br:UFMS:ZUFMS:ZUFMS-TEC00359","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00360","organizar","organizar","nenhum","ZUFMS-PIS05933","animal inteiro","Rhamdia quelen (Quoy & Gaimard, 1824)","Rhamdia quelen","(Quoy & Gaimard, 1824)","Animalia","Chordata","Actinopterygii","Siluriformes","Heptapteridae","Rhamdia","x","quelen","x","espécie","aceito","x","indeterminado","ICZN","x","BORGHEZAN, R.","2014","voucher","BORGHEZAN, R.. DIONISIO, C.","x","x","11","10","2014","x","2014-10-11","11.X.2014","indeterminado","caverna","nenhuma","nenhuma","América do Sul","Brasil","BRA","Paraguai","Mato Grosso do Sul","Bodoquena","x","Córrego das Fadas","20°32'37.93""S","56°43'10.99""W","-20.543869","-56.719719","nulo","WGS84","x","nulo","nulo","indeterminado","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","adulto","indeterminado","selvagem","não informado","nenhuma","em coleção","x","x","x","não informado","nenhuma","William N. Eschmeyer and Jon David Fong, 2019","br:UFMS:ZUFMS:ZUFMS-TEC00360","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00361","organizar","organizar","nenhum","ZUFMS-PIS05933","animal inteiro","Rhamdia quelen (Quoy & Gaimard, 1824)","Rhamdia quelen","(Quoy & Gaimard, 1824)","Animalia","Chordata","Actinopterygii","Siluriformes","Heptapteridae","Rhamdia","x","quelen","x","espécie","aceito","x","indeterminado","ICZN","x","BORGHEZAN, R.","2014","voucher","BORGHEZAN, R.. DIONISIO, C.","x","x","11","10","2014","x","2014-10-11","11.X.2014","indeterminado","caverna","nenhuma","nenhuma","América do Sul","Brasil","BRA","Paraguai","Mato Grosso do Sul","Bodoquena","x","Córrego das Fadas","20°32'37.93""S","56°43'10.99""W","-20.543869","-56.719719","nulo","WGS84","x","nulo","nulo","indeterminado","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","adulto","indeterminado","selvagem","não informado","nenhuma","em coleção","x","x","x","não informado","nenhuma","William N. Eschmeyer and Jon David Fong, 2019","br:UFMS:ZUFMS:ZUFMS-TEC00361","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00362","organizar","organizar","nenhum","ZUFMS-PIS05933","animal inteiro","Rhamdia quelen (Quoy & Gaimard, 1824)","Rhamdia quelen","(Quoy & Gaimard, 1824)","Animalia","Chordata","Actinopterygii","Siluriformes","Heptapteridae","Rhamdia","x","quelen","x","espécie","aceito","x","indeterminado","ICZN","x","BORGHEZAN, R.","2014","voucher","BORGHEZAN, R.. DIONISIO, C.","x","x","11","10","2014","x","2014-10-11","11.X.2014","indeterminado","caverna","nenhuma","nenhuma","América do Sul","Brasil","BRA","Paraguai","Mato Grosso do Sul","Bodoquena","x","Córrego das Fadas","20°32'37.93""S","56°43'10.99""W","-20.543869","-56.719719","nulo","WGS84","x","nulo","nulo","indeterminado","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","adulto","indeterminado","selvagem","não informado","nenhuma","em coleção","x","x","x","não informado","nenhuma","William N. Eschmeyer and Jon David Fong, 2019","br:UFMS:ZUFMS:ZUFMS-TEC00362","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00363","organizar","organizar","nenhum","ZUFMS-PIS05933","animal inteiro","Rhamdia quelen (Quoy & Gaimard, 1824)","Rhamdia quelen","(Quoy & Gaimard, 1824)","Animalia","Chordata","Actinopterygii","Siluriformes","Heptapteridae","Rhamdia","x","quelen","x","espécie","aceito","x","indeterminado","ICZN","x","BORGHEZAN, R.","2014","voucher","BORGHEZAN, R.. DIONISIO, C.","x","x","11","10","2014","x","2014-10-11","11.X.2014","indeterminado","caverna","nenhuma","nenhuma","América do Sul","Brasil","BRA","Paraguai","Mato Grosso do Sul","Bodoquena","x","Córrego das Fadas","20°32'37.93""S","56°43'10.99""W","-20.543869","-56.719719","nulo","WGS84","x","nulo","nulo","indeterminado","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","adulto","indeterminado","selvagem","não informado","nenhuma","em coleção","x","x","x","não informado","nenhuma","William N. Eschmeyer and Jon David Fong, 2019","br:UFMS:ZUFMS:ZUFMS-TEC00363","x"
"2019-02-13","nenhuma","MaterialSample","UFMS","ZUFMS","ZUFMS-TEC00364","organizar","organizar","nenhum","ZUFMS-PIS05933","animal inteiro","Rhamdia quelen (Quoy & Gaimard, 1824)","Rhamdia quelen","(Quoy & Gaimard, 1824)","Animalia","Chordata","Actinopterygii","Siluriformes","Heptapteridae","Rhamdia","x","quelen","x","espécie","aceito","x","indeterminado","ICZN","x","BORGHEZAN, R.","2014","voucher","BORGHEZAN, R.. DIONISIO, C.","x","x","11","10","2014","x","2014-10-11","11.X.2014","indeterminado","caverna","nenhuma","nenhuma","América do Sul","Brasil","BRA","Paraguai","Mato Grosso do Sul","Bodoquena","x","Córrego das Fadas","20°32'37.93""S","56°43'10.99""W","-20.543869","-56.719719","nulo","WGS84","x","nulo","nulo","indeterminado","nulo","nulo","nenhuma","tecido (ETOH P.A.)",1,"indeterminado","não informado","adulto","indeterminado","selvagem","não informado","nenhuma","em coleção","x","x","x","não informado","nenhuma","William N. Eschmeyer and Jon David Fong, 2019","br:UFMS:ZUFMS:ZUFMS-TEC00364","x"
