"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Armário)","Localização na Coleção (Gaveta)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Subfilo","Classe","Ordem","Subordem","Família","Subfamília","Tribo","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 881","x","00877","amarelo","nenhum","Pseudodirphia Pseudodirphia sp.","Pseudodirphia","Pseudodirphia sp.","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Pseudodirphia","x","x","x","gênero","verificar taxonomia","Saturniidae-01","x","ICZN","sp.","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1712,"x","16","10","1996",06:00:00,"x","16.X.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS; Mata Ciliar do Rio Miranda","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 882","x","00878","amarelo","nenhum","Pseudodirphia Pseudodirphia sp.","Pseudodirphia","Pseudodirphia sp.","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Pseudodirphia","x","x","x","gênero","verificar taxonomia","Saturniidae-01","x","ICZN","sp.","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1698,"x","18","05","1996",06:00:00,"x","18.V.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS; Mata Ciliar do Rio Miranda","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 883","x","00879","amarelo","nenhum","Pseudodirphia Pseudodirphia sp.","Pseudodirphia","Pseudodirphia sp.","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Pseudodirphia","x","x","x","gênero","verificar taxonomia","Saturniidae-01","x","ICZN","sp.","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1714,"x","14","10","1996",06:00:00,"x","14.X.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS; Mata Ciliar do Rio Miranda","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 884","x","00880","amarelo","nenhum","Pseudodirphia Pseudodirphia sp.","Pseudodirphia","Pseudodirphia sp.","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Pseudodirphia","x","x","x","gênero","verificar taxonomia","Saturniidae-01","x","ICZN","sp.","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1715,"x","14","10","1996",06:00:00,"x","14.X.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS; Mata Ciliar do Rio Miranda","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 885","x","00881","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1767,"x","15","07","1996",06:00:00,"x","15.VII.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 886","x","00882","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1771,"x","16","07","1996",02:00:00,"x","16.VII.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 887","x","00883","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1786,"x","07","09","1996",06:00:00,"x","07.IX.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS; Mata Ciliar do Rio Miranda","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 888","x","00884","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1788,"x","08","09","1996",06:00:00,"x","08.IX.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS; Mata Ciliar do Rio Miranda","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 889","x","00885","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1774,"x","17","08","1996",00:00:00,"x","17.VIII.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS; Mata Ciliar do Rio Miranda","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 890","x","00886","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1769,"x","15","06","1996",06:00:00,"x","15.VI.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS; Mata Ciliar do Rio Miranda","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 891","x","00887","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1782,"x","17","08","1996",06:00:00,"x","17.VIII.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 892","x","00888","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1777,"x","17","08","1996",00:00:00,"x","17.VIII.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 893","x","00889","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1789,"x","16","07","1996",00:00:00,"x","16.VII.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 894","x","00890","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1773,"x","16","07","1996",00:00:00,"x","16.VII.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 895","x","00891","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1772,"x","16","07","1996",00:00:00,"x","16.VII.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 896","x","00892","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1776,"x","16","07","1996",00:00:00,"x","16.VII.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 897","x","00893","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1768,"x","15","06","1996",00:00:00,"x","15.VI.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 898","x","00894","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1758,"x","14","06","1996",06:00:00,"x","14.VI.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 899","x","00895","amarelo","nenhum","Hylesia ebalus (Cramer, 1775)","Hylesia ebalus","(Cramer, 1775)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Saturniidae","x","x","Hylesia","x","ebalus","x","espécie","verificar taxonomia","Saturniidae-02","x","ICZN","x","DUARTE, M.","2012-03-09","x","MARINI, A. C. et al.",1749,"x","15","06","1996",06:00:00,"x","15.VI.1996","isca luminosa","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Paratudal","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 670","x","00666","verde","nenhum","Erinnyis alope (Drury, 1773) ","Erinnyis alope","(Drury, 1773) ","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Sphingidae","x","x","Erinnyis","x","alope","x","espécie","verificar taxonomia","x","x","ICZN","x","MARINI, A. C.","1994-10-21","x","ROCHA, M. A.",3,"x","26","11","1993","x","x","26.XI.1993","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 671","x","00667","verde","nenhum","Erinnyis alope (Drury, 1773) ","Erinnyis alope","(Drury, 1773) ","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Sphingidae","x","x","Erinnyis","x","alope","x","espécie","verificar taxonomia","x","x","ICZN","x","MARINI, A. C.","1995-02-16","x","MARINI, A. C.",25,"x","14","02","1995","x","x","14.II.1995","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Câmpus","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 672","x","00668","verde","nenhum","Erinnyis alope (Drury, 1773) ","Erinnyis alope","(Drury, 1773) ","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Sphingidae","x","x","Erinnyis","x","alope","x","espécie","verificar taxonomia","x","x","ICZN","x","MARINI, A. C.","1995-03-28","x","MARINI, A. C.",57,"x","28","03","1995","x","x","28.III.1995","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Câmpus","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 673","x","00669","verde","nenhum","Erinnyis alope (Drury, 1773) ","Erinnyis alope","(Drury, 1773) ","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Sphingidae","x","x","Erinnyis","x","alope","x","espécie","verificar taxonomia","x","x","ICZN","x","MARINI, A. C.","1995-08-21","x","MARINI, A. C.",446,"x","03","04","1995","x","x","03.IV.1995","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Câmpus","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 674","x","00670","verde","nenhum","Erinnyis alope (Drury, 1773) ","Erinnyis alope","(Drury, 1773) ","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Sphingidae","x","x","Erinnyis","x","alope","x","espécie","verificar taxonomia","x","x","ICZN","x","MARINI, A. C.","1995-08-21","x","MARINI, A. C.",447,"x","11","04","1995","x","x","11.IV.1995","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Câmpus","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 675","x","00671","verde","nenhum","Erinnyis alope (Drury, 1773) ","Erinnyis alope","(Drury, 1773) ","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Sphingidae","x","x","Erinnyis","x","alope","x","espécie","verificar taxonomia","x","x","ICZN","x","MARINI, A. C.","1997-05-05","x","MARINI, A. C.& SILVA, J. O.",1539,"x","12","03","1997","x","x","12.III.1997","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Câmpus","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 676","x","00672","verde","nenhum","Erinnyis alope (Drury, 1773) ","Erinnyis alope","(Drury, 1773) ","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Sphingidae","x","x","Erinnyis","x","alope","x","espécie","verificar taxonomia","x","x","ICZN","x","MARINI, A. C.","1997-05-05","x","MARINI, A. C.",1540,"x","15","04","1997","x","x","15.IV.1997","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Campo Grande","x","Universidade Federal de Mato Grosso do Sul; Câmpus","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
"2017-09-05","verificar dados no exemplar","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-LEP...","ARMÁRIO 677","x","00673","sem cor","nenhum","Isognathus caricae (Linnaeus, 1758)","Isognathus caricae","(Linnaeus, 1758)","Animalia","Arthropoda","x","Insecta","Lepidoptera","Glossata","Sphingidae","x","x","Isognathus","x","caricae","x","espécie","verificar taxonomia","x","x","ICZN","x","MARINI, A. C.","1995-08-23","x","SILVA, J. O.",453,"x","24","07","1995","x","x","24.VII.1995","x","x","x","x","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","x","x","x","x","x","x","x","x","x","x","x","x","x","animal inteiro (alfinetado)",1,"x","x","adulto","x","x","x","x","x","x","x","x","x","x","x","x","x"
