"Data da Última Modificação","Informação Retida","Base do Registro","Código da Instituição","Código da Coleção","Número de Catálogo","Localização na Coleção (Armário)","Localização na Coleção (Gaveta)","Número de Catálogo Anterior","Item Relacionado ao Catálogo","Tipo de Relacionamento","Nome Científico Aceito","Nome Científico","Autor do Nome Científico","Reino","Filo","Subfilo","Classe","Ordem","Subordem","Infraordem","Família","Subfamília","Tribo","Subtribo","Gênero","Subgênero","Epíteto Específico","Epíteto Infraespecífico","Nível do Táxon","Status Taxonômico","Nome Original Usado","Nome Vulgar","Código Nomenclatural","Imprecisão","Determinado Por","Data da Determinação","Tipo Nomenclatural","Coletor","Número da Etiqueta de Campo","Número do Campo","Dia da Coleta","Mês da Coleta","Ano da Coleta","Hora/Intervalo do Evento","Data/Intervalo do Evento","Data Coleta Textual","Método de Coleta","Habitat","Observações do Evento","Anotações de Campo","Continente/Oceano","País","Código do País","Bacia Hidrográfica","Estado/Província/Região","Município","Sub-Região/Distrito","Localidade","Latitude","Longitude","Latitude Decimal","Longitude Decimal","Precisão da Coordenada (m)","Datum","Retângulo Envolvente","Altitude Mínima (m)","Altitude Máxima (m)","Corpo D'Água","Profundidade Mínima (m)","Profundidade Máxima (m)","Observações do Local","Tipo de Preparação","Número de Indivíduos","Sexo","Medidas","Fase da Vida","Condição Reprodutiva","Modo de Estabelecimento","Comportamento","Observações de Ocorrência","Disposição","Guia de remessa","Referências Associadas","Citação Bibliográfica","Nome do Conjunto de Dados","Mídia Associada","Sistema de Classificação","ID da Ocorrência","Identificações Anteriores"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00260","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00260","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00261","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00261","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00262","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00262","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00263","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00263","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00264","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00264","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00265","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00265","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00266","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00266","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00267","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00267","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00268","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00268","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00269","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00269","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00270","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00270","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00271","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00271","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00272","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00272","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00273","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00273","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00274","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00274","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00275","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00275","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00276","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00276","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00277","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00277","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00278","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00278","x"
"2019-11-21","ocultar; em tombamento","PreservedSpecimen","UFMS","ZUFMS","ZUFMS-HEM00279","organizar","organizar","nenhum","nenhum","nenhum","Auchenorrhyncha Duméril, 1806","Auchenorrhyncha","Duméril, 1806","Animalia","Arthropoda","Hexapoda","Insecta","Hemiptera","Auchenorrhyncha","x","x","x","x","x","x","x","x","x","subordem","aceito","x","indeterminado","ICZN","x","x","x","voucher","OLIVEIRA, A. F. et al.","x","x","16","11","2019","noturno","2019-11-16","16.XI.2019","armadilha luminosa","Pantanal","nenhuma","nenhuma","América do Sul","Brasil","BRA","x","Mato Grosso do Sul","Corumbá","Passo do Lontra","Base de Estudos do Pantanal - UFMS","19°34'34.7""S","57°01'08.0""W","-19.576314","-57.018896",10,"WGS84","x","nulo","nulo","nenhum","nulo","nulo","entrada da base","animal inteiro (alfinetado)",1,"indeterminado","não informado","não informado","não informado","selvagem","não informado","nenhuma","em tombamento","x","x","x","Projeto de Ensino de Graduação ZUFMS","nenhuma","x","br:UFMS:ZUFMS:ZUFMS-HEM00279","x"
